Fritz Leiber|Fritz Leiber|Leiber, Fritz, 1910-1992|1910-1992|1910-1992|7|1|Found: via dates
Gottfried Wilhelm Leibniz|Freiherr von Gottfried Wilhelm Leibniz|Leibniz, Gottfried Wilhelm, Freiherr von, 1646-1716|1646-1716|1646-1716|0|0|Found: via manual
Ludwig Leichhardt|Ludwig Leichhardt|Leichhardt, Ludwig, 1813-1848|1813-1848|1813-1848|1|1|Found: via dates
NA|Felix Leigh|Leigh, Felix|||0|0|
NA|Albert Leigh|Leigh, Mrs. Albert|||0|0|
NA|Percival Leigh|Leigh, Percival, 1813-1889||1813-1889|0|0|
Alexander Leighton (writer)|Alexander Leighton|Leighton, Alexander, 1800-1874|1800-1874|1800-1874|0|0|Found: via manual
NA|Caroline C. Leighton|Leighton, Caroline C.|||0|0|
NA|Gerald R. Leighton|Leighton, Gerald R.|||0|0|
John Leighton (artist)|John Leighton|Leighton, John, 1822-1912|1822-1912|1822-1912|3|0|Found: via dates
NA|Marshall Ora Leighton|Leighton, Marshall Ora, 1874-1958||1874-1958|0|0|
NA|Leighton|Leighton, Mrs.|||0|0|
NA|Robert Leighton|Leighton, Robert, 1859-1934||1859-1934|0|0|
Eino Leino|Eino Leino|Leino, Eino, 1878-1926|1878-1926|1878-1926|20|1|Found: via dates
NA|Kasimir Leino|Leino, Kasimir, 1866-1919||1866-1919|0|0|
Murray Leinster|Murray Leinster|Leinster, Murray, 1896-1975|1896-1975|1896-1975|29|1|Found: via dates
C. Louis Leipoldt|Christiaan Louis Leipoldt|Leipoldt, Christiaan Louis, 1880-1947|1880-1947|1880-1947|1|1|Found: via dates
Charles Kenneth Leith|Charles Kenneth Leith|Leith, C. K. (Charles Kenneth), 1875-1956|1875-1956|1875-1956|1|0|Found: via dates
NA|Ernst Leitz|Leitz, Ernst|||0|0|Possible Type 2: Leica Camera
Guillaume Lejean|Guillaume Lejean|Lejean, Guillaume, 1824-1871|1828-1871|1824-1871|0|0|Found: via manual
Charles Godfrey Leland|Charles Godfrey Leland|Leland, Charles Godfrey, 1824-1903|1824-1903|1824-1903|7|1|Found: via dates
Cornelis Lely|Cornelis Lely|Lely, Cornelis, 1854-1929|1854-1929|1854-1929|1|0|Found: via dates
Jules Lemaître|Jules Lemaître|Lemaître, Jules, 1853-1914|1853-1914|1853-1914|12|1|Found: via dates
NA|W. LeMaitre|LeMaitre, W.|||0|0|
NA|Pamphile Lemay|Lemay, Pamphile, 1837-1918||1837-1918|0|0|
NA|Gesine Lemcke|Lemcke, Gesine, 1841-1904||1841-1904|0|0|
NA|Eugène Emmanuel Lemercier|Lemercier, Eugène Emmanuel, 1886-1915||1886-1915|0|0|
NA|Joaquín Lemoine|Lemoine, Joaquín|||0|0|
Mark Lemon|Mark Lemon|Lemon, Mark, 1809-1870|1809-1870|1809-1870|1|1|Found: via dates
Camille Lemonnier|Camille Lemonnier|Lemonnier, Camille, 1844-1913|1844-1913|1844-1913|1|1|Found: via dates
NA|António de Lemos|Lemos, António de, 1864-1931||1864-1931|0|0|
João de Lemos|João de Lemos|Lemos, João de, 1819-1890|1819-1890|1819-1890|1|0|Found: via dates
NA|André Lemoyne|Lemoyne, André, 1822-1907||1822-1907|0|0|
Ninon de l'Enclos|Ninon de Lenclos|Lenclos, Ninon de, 1620-1705|1620-1705|1620-1705|1|1|Found: via dates
Vladimir Lenin|Vladimir Ilyich Lenin|Lenin, Vladimir Ilyich, 1870-1924|1870-1924|1870-1924|1|1|Found: via dates
Jacob van Lennep|Jacob Lennep|Lennep, J. van (Jacob), 1802-1868|1802-1868|1802-1868|7|0|Found: via dates
Lord William Lennox|William Pitt Lennox|Lennox, William Pitt|1799-1881||1|0|Found: via work_scan WP
NA|Frank Lenord|Lenord, Frank|||0|0|
François Lenormant|François Lenormant|Lenormant, François, 1837-1883|1837-1883|1837-1883|1|0|Found: via dates
Théodore Gosselin|G. Lenotre|Lenotre, G., 1855-1935|1855-1935|1855-1935|1|1|Found: via dates
NA|Edward Burcham Lent|Lent, Edward B. (Edward Burcham), 1869-||1869-|0|0|
Jakob Michael Reinhold Lenz|Jakob Michael Reinhold Lenz|Lenz, Jakob Michael Reinhold, 1751-1792|1751-1792|1751-1792|6|1|Found: via dates
Victoire Léodile Béra|André Léo|Léo, André|1824-1900||1|1|Found: via template
NA|Juan R. león|león, Juan R.|||0|0|Possible Type 1: Multiple matches see log file
NA|Pascual de Leon|Leon, Pascual de, 1893-1958||1893-1958|0|0|
NA|Arthur Glyn Leonard|Leonard, Arthur Glyn|||0|0|
NA|Mary Finley Leonard|Leonard, Mary Finley, 1862-||1862-|0|0|Possible Type 5: Finley Peter Dunne
NA|May Leonard|Leonard, May|||0|0|
NA|Nellie Mabel Leonard|Leonard, Nellie Mabel|||0|0|Possible Type 5: Emily Dickinson
Leonardo da Vinci|Leonardo da Vinci|Leonardo da Vinci, 1452-1519|1452-1519|1452-1519|4|1|Found: via dates
Bartolomé Leonardo de Argensola|Bartolomé Leonardo de Argensola|Leonardo de Argensola, Bartolomé, 1562-1631|1562-1631|1562-1631|1|0|Found: via dates
Rudolf Leonhard|Rudolf Leonhard|Leonhard, Rudolf, 1889-1953|1889-1953|1889-1953|2|0|Found: via dates
Anna Leonowens|Anna Harriette Leonowens|Leonowens, Anna Harriette, 1831-1915|1831-1915|1831-1915|1|1|Found: via dates
Giacomo Leopardi|Giacomo Leopardi|Leopardi, Giacomo, 1798-1837|1798-1837|1798-1837|1|0|Found: via dates
NA|Marie Leopold|Leopold, Marie, 1867-||1867-|0|0|
NA|Edmond Lepelletier|Lepelletier, Edmond, 1846-1913||1846-1913|0|0|
NA|Ernest Louis Victor Jules L'Epine|L'Epine, Ernest Louis Victor Jules|||0|0|
Paul Leppin|Paul Leppin|Leppin, Paul|1878-1945||1|0|Found: via work_scan OpenL
Jeanne-Marie Leprince de Beaumont|Jeanne-Marie Leprince de Beaumont|Leprince de Beaumont, Madame (Jeanne-Marie), 1711-1780|1711-1780|1711-1780|1|1|Found: via dates
Rosanna Eleanor Leprohon|Rosanna Eleanor Leprohon|Leprohon, Mrs. (Rosanna Eleanor), 1832?-1879|1829-1879|1832-1879|3|1|Found: via work_scan OpenL
NA|André Lequeux|Lequeux, André, 1852-1902||1852-1902|0|0|
Jules Lermina|Jules Lermina|Lermina, Jules, 1839-1915|1839-1915|1839-1915|11|1|Found: via dates
Mikhail Lermontov|Mikhail Iurevich Lermontov|Lermontov, Mikhail Iurevich, 1814-1841|1814-1841|1814-1841|2|1|Found: via dates
Gaston Leroux|Gaston Leroux|Leroux, Gaston, 1868-1927|1868-1927|1868-1927|7|1|Found: via dates
NA|Nicolau T. Leroy|Leroy, Nicolau T.|||0|0|
NA|Charles Henry Lerrigo|Lerrigo, Charles Henry, 1872-1955||1872-1955|0|0|
NA|Daniel Lescallier|Lescallier, Daniel, baron, 1743-1822||1743-1822|0|0|
Marc Lescarbot|Marc Lescarbot|Lescarbot, Marc, 1570-1641|1570s-1641|1570-1641|6|0|Found: via work_scan OpenL
Eliza Leslie|Eliza Leslie|Leslie, Eliza, 1787-1858|1787-1858|1787-1858|7|1|Found: via dates
NA|Emma Leslie|Leslie, Emma|||0|0|
NA|Lawrence J. Leslie|Leslie, Lawrence J.|||0|0|
Harriette Newell Woods Baker|Madeline Leslie|Leslie, Madeline, 1815-1893|1815-1893|1815-1893|20|0|Found: via dates
NA|Robert C. Leslie|Leslie, Robert C.|||0|0|
Bolesław Leśmian|Bolesław Leśmian|Leśmian, Bolesław, 1879?-1937|1877-1937|1879-1937|1|0|Found: via work_scan OpenL
NA|John Lespérance|Lespérance, John, 1838-1891||1838-1891|0|0|
NA|Bartholemy  de Lesseps|Lesseps, Bartholemy  de|||0|0|
Gotthold Ephraim Lessing|Gotthold Ephraim Lessing|Lessing, Gotthold Ephraim, 1729-1781|1729-1781|1729-1781|23|1|Found: via dates
Michele Lessona|Michele Lessona|Lessona, Michele|1823-1894||1|0|Found: via work_scan WP
NA|Pauline Lester|Lester, Pauline|||0|0|
NA|Alfred Guy Kingan L'Estrange|L'Estrange, A. G. K. (Alfred Guy Kingan), 1832-1915||1832-1915|0|0|
Roger L'Estrange|Roger L'Estrange|L'Estrange, Roger, Sir, 1616-1704|1616-1704|1616-1704|1|0|Found: via dates
Jeanne Lapauze|Daniel Lesueur|Lesueur, Daniel, 1860-1921|1860-1920|1860-1921|1|0|Found: via work_scan OpenL WLH
William Dawson LeSueur|William Dawson LeSueur|LeSueur, William Dawson, 1840-1917|1840-1917|1840-1917|1|0|Found: via dates
William Lethaby|William Richard Lethaby|Lethaby, W. R. (William Richard), 1857-1931|1857-1931|1857-1931|2|1|Found: via dates
NA|Bob Lett|Lett, Bob|||0|0|
NA|William Pittman Lett|Lett, William Pittman, 1819-1892||1819-1892|0|0|
Joseph Kervyn de Lettenhove|Joseph Bruno Constantin Marie Kervyn de Lettenhove|Lettenhove, Joseph Bruno Constantin Marie Kervyn de|1817-1891||3|0|Found: via work_scan OpenL
James H. Leuba|James Henry Leuba|Leuba, James H. (James Henry), 1868-1946|1867-1946|1868-1946|1|0|Found: via work_scan OpenL
Carlos Alberto Leumann|Carlos Alberto Leumann|Leumann, Carlos Alberto, 1887-|1886-1952|1887-|1|0|Found: via work_scan OpenL
Maurice Level|Maurice Level|Level, Maurice, 1875-1926|1875-1926|1875-1926|2|1|Found: via dates
Charles Lever|Charles James Lever|Lever, Charles James, 1806-1872|1806-1872|1806-1872|53|1|Found: via dates
NA|Henry Leverage|Leverage, Henry, 1885-||1885-|0|0|
Ada Leverson|Ada Leverson|Leverson, Ada, 1862-1933|1862-1933|1862-1933|6|1|Found: via dates
Sidney Kilner Levett-Yeats|Sidney Levett Yeats|Levett Yeats, S. (Sidney)|1850s-1916||1|0|Found: via work_scan OpenL
Sidney Kilner Levett-Yeats|Sidney Levett-Yeats|Levett-Yeats, S. (Sidney)|1850s-1916||4|0|Found: via work_scan WP
NA|David Levi|Levi, David|||0|0|
Eliphas Levi|Éliphas Lévi|Lévi, Éliphas, 1810-1875|1810-1875|1810-1875|2|1|Found: via dates
George Murray Levick|George Murray Levick|Levick, George Murray|1876-1956||1|0|Found: via work_scan OpenL
NA|Louis Levine|Levine, Louis|||0|0|
NA|Elma Ehrlich Levinger|Levinger, Elma Ehrlich, 1887-||1887-|0|0|
NA|Lee Joseph Levinger|Levinger, Lee J. (Lee Joseph), 1890-1966||1890-1966|0|0|
NA|Will Levinrew|Levinrew, Will, 1881-||1881-|0|0|
NA|Jacob Joshua Levison|Levison, Jacob Joshua, 1881-||1881-|0|0|
Steven Levy|Steven Levy|Levy, Steven, 1951-||1951-|0|0|Found: via manual
NA|T. Aaron Levy|Levy, T. Aaron|||0|0|
George Henry Lewes|George Henry Lewes|Lewes, George Henry, 1817-1878|1817-1878|1817-1878|1|1|Found: via dates
NA|Mary L. Lewes|Lewes, Mary L.|||0|0|
NA|Cornelia Lewetzow|Lewetzow, Cornelia|||0|0|
NA|William Lewins|Lewins, William|||2|0|False Positive: William Lewin (died 1598)
Alfred Henry Lewis|Alfred Henry Lewis|Lewis, Alfred Henry, 1857-1914|1855-1914|1857-1914|7|1|Found: via work_scan OpenL
NA|Arthur Morrow Lewis|Lewis, Arthur M. (Arthur Morrow), 1873-1922||1873-1922|0|0|
C. S. Lewis|Clive Staples Lewis|Lewis, C. S. (Clive Staples), 1898-1963|1898-1963|1898-1963|2|0|Found: via dates
NA|Charles Lee Lewis|Lewis, Charles Lee|||0|0|
NA|Charlton Miner Lewis|Lewis, Charlton Miner, 1866-1923||1866-1923|0|0|
Diocletian Lewis|Dio Lewis|Lewis, Dio|1823-1886||1|0|Found: via work_scan OpenL
NA|Elisabeth R. Lewis|Lewis, Elisabeth R.|||0|0|
NA|Harry A. Lewis|Lewis, Harry A.|||0|0|Possible Type 1: Harry Lewis
NA|Irwin Lewis|Lewis, Irwin|||0|0|
Isabel Martin Lewis|Isabel Martin Lewis|Lewis, Isabel Martin, 1881-|1881-|1881-|1|0|Found: via work_scan OpenL
J. Hamilton Lewis|James Hamilton Lewis|Lewis, James Hamilton|1863-1939||1|0|Found: via work_scan OpenL
John Lewis (Canadian senator)|John Lewis|Lewis, John, 1858-1935|1858-1935|1858-1935|1|0|Found: via dates
Joseph L. Lewis|Joseph Lewis|Lewis, Joseph, 1889-1968|1889-1968|1889-1968|2|1|Found: via dates
Matthew Lewis (writer)|Matthew Gregory Lewis|Lewis, M. G. (Matthew Gregory), 1775-1818|1775-1818|1775-1818|1|1|Found: via dates
NA|Mike Lewis|Lewis, Mike|||0|0|
NA|R. Lewis|Lewis, R.|||0|0|Possible Type 2: R. W. B. Lewis
NA|Richard O. Lewis|Lewis, Richard O.|||0|0|
Sinclair Lewis|Sinclair Lewis|Lewis, Sinclair, 1885-1951|1885-1951|1885-1951|7|1|Found: via dates
NA|Wilmarth Sheldon Lewis|Lewis, W. S. (Wilmarth Sheldon), 1895-1979||1895-1979|0|0|
NA|William T. Lewis|Lewis, William T.|||1|0|False Positive: Willie Lewis
NA|Francis A. Leyland|Leyland, Francis A.|||0|0|
Charles Louis L'Héritier de Brutelle|Charles Louis L'Héritier de Brutelle|L'Héritier de Brutelle, Charles Louis, 1746-1800|1746-1800|1746-1800|1|0|Found: via dates
NA|Charles François L'Homond|L'Homond, Charles François, 1727-1794||1727-1794|0|0|
NA|Bai Li|Li, Bai, 701-762||701-762|0|0|
Li Baojia|Boyuan Li|Li, Boyuan, 1867-1906|1867-1906|1867-1906|3|0|Found: via dates
NA|Gao Li|Li, Gao, 1180-1251||1180-1251|0|0|Possible Type 2: Gao Li
Li He|He Li|Li, He, 790-816|790-816|790-816|0|0|Found: via manual
NA|Qingzhao Li|Li, Qingzhao, 1081-1141?||1081-1141|0|0|
NA|Ruzhen Li|Li, Ruzhen, 1763?-1830?||1763-1830|0|0|
NA|Shangyin Li|Li, Shangyin, 813-858||813-858|0|0|
NA|Xiuxing Li|Li, Xiuxing, jin shi 1715|||0|0|
NA|Yu Xiu Li|Li, Yu Xiu|||0|0|
NA|Yu Li|Li, Yu, 1611-1680?||1611-1680|0|0|
NA|Heng Lian|Lian, Heng, 1878-1936||1878-1936|0|0|
Laura Jean Libbey|Laura Jean Libbey|Libbey, Laura Jean, 1862-1924|1862-1924|1862-1924|5|1|Found: via dates
NA|Walter Libby|Libby, Walter|||0|0|
NA|Maurice Liber|Liber, Maurice, 1884-1956||1884-1956|0|0|
NA|Bohn's Libraries|Libraries, Bohn's|||0|0|
United States Copyright Office|Library of Congress. Copyright Office|Library of Congress. Copyright Office|||0|0|Found: via manual
Library of Congress|Library of Congress|Library of Congress|||0|0|Found: via manual
NA|Fürst von Karl Max Lichnowsky|Lichnowsky, Karl Max, Fürst von, 1860-1928||1860-1928|0|0|
Alfred Lichtenstein (writer)|Alfred Lichtenstein|Lichtenstein, Alfred, 1889-1914|1889-1914|1889-1914|2|1|Found: via dates
NA|Théodore Licquet|Licquet, Théodore, 1787-1832||1787-1832|0|0|
Jonas Lie (writer)|Jonas Lie|Lie, Jonas, 1833-1908|1833-1908|1833-1908|9|1|Found: via dates
Sophus Lie|Sophus Lie|Lie, Sophus, 1842-1899|1842-1899|1842-1899|1|0|Found: via dates
Max Liebermann|Max Liebermann|Liebermann, Max|1847-1935||1|0|Found: via work_scan OpenL
Justus von Liebig|Freiherr von Justus Liebig|Liebig, Justus, Freiherr von, 1803-1873|1803-1873|1803-1873|2|1|Found: via dates
Karl Liebknecht|Karl Paul August Friedrich Liebknecht|Liebknecht, Karl Paul August Friedrich, 1871-1919|1871-1919|1871-1919|1|0|Found: via dates
NA|Franz Paul Liesegang|Liesegang, Franz Paul|||0|0|
NA|M. Lievevrouw-Coopman|Lievevrouw-Coopman, M., 1857-1916||1857-1916|0|0|
Lie Yukou|Liezi|Liezi, 4th cent. B.C.||4thcent.-|0|0|Found: via manual
Joseph Lightfoot|J. B. Lightfoot|Lightfoot, J. B.|1828-1889||1|1|Found: via work_scan WP
Joseph Lightfoot|Joseph Barber Lightfoot|Lightfoot, Joseph Barber, 1828-1889|1828-1889|1828-1889|1|1|Found: via dates
William Douw Lighthall|William Douw Lighthall|Lighthall, W. D. (William Douw), 1857-1954|1857-1954|1857-1954|7|1|Found: via dates
NA|William Rheem Lighton|Lighton, William R. (William Rheem), 1866-1923||1866-1923|0|0|
NA|James Thomas Lightwood|Lightwood, James T. (James Thomas), 1856-1944||1856-1944|0|0|
Jan Ligthart|Jan Ligthart|Ligthart, Jan, 1859-1916|1859-1916|1859-1916|3|0|Found: via dates
NA|Ottilia Adelina Liljencrantz|Liljencrantz, Ottilie A. (Ottilia Adelina), 1876-1910||1876-1910|0|0|
NA|Felix Lilla|Lilla, Felix, 1842-1905||1842-1905|0|0|
NA|Will Lillibridge|Lillibridge, Will, 1878-1909||1878-1909|0|0|
William Lilly|William Lilly|Lilly, William, 1602-1681|1602-1681|1602-1681|1|0|Found: via dates
Jaime de Magalhães Lima|Jaime de Magalhães Lima|Lima, Jaime de Magalhães, 1859-1936|1859-1936|1859-1936|12|0|Found: via dates
NA|João de Figueiredo Maio e Lima|Lima, João de Figueiredo Maio e, 1779-1851||1779-1851|0|0|
NA|João de Lebre e Lima|Lima, João de Lebre e|||0|0|
NA|Oliveira Lima|Lima, Oliveira, 1867-1928||1867-1928|0|0|
NA|Sebastião de Magalhães Lima|Lima, Sebastião de Magalhães, 1850-1928||1850-1928|0|0|
NA|P. A. S. van Limburg-Brouwer|Limburg-Brouwer, P. A. S. van|||0|0|
NA|Josef Linck|Linck, Josef|||0|0|
Abraham Lincoln|Abraham Lincoln|Lincoln, Abraham, 1809-1865|1809-1865|1809-1865|22|0|Found: via dates
NA|Francis L. Lincoln|Lincoln, Francis L.|||0|0|
Jeanie Gould|Jeanie Gould Lincoln|Lincoln, Jeanie Gould, 1846-1921|1846-1921|1846-1921|1|0|Found: via dates
Joseph C. Lincoln|Joseph Crosby Lincoln|Lincoln, Joseph Crosby, 1870-1944|1870-1944|1870-1944|19|0|Found: via dates
Mary Johnson Bailey Lincoln|Mary Johnson Bailey Lincoln|Lincoln, Mary Johnson Bailey|1844-1921||1|0|Found: via work_scan OpenL
NA|Natalie Sumner Lincoln|Lincoln, Natalie Sumner, 1881-1935||1881-1935|0|0|
Lizzy Lind af Hageby|Lizzy Lind-afHageby|Lind-af-Hageby, L. (Lizzy), 1878-1963|1878-1963|1878-1963|2|0|Found: via dates
Ernst Leonard Lindelöf|Ernst Leonard Lindelöf|Lindelöf, Ernst Leonard, 1870-|1870-1946|1870-|1|0|Found: via work_scan OpenL
Frank Bird Linderman|Frank Bird Linderman|Linderman, Frank Bird, 1869-1938|1869-1938|1869-1938|1|1|Found: via dates
NA|Anton Wilhelm Lindgren|Lindgren, Anton Wilhelm, 1831-1901||1831-1901|0|0|
Henry Lindlahr|Henry Lindlahr|Lindlahr, Henry, 1862-1924|1862-1924|1862-1924|1|1|Found: via dates
Augustus Frederick Lindley|Augustus F. Lindley|Lindley, Augustus F.|1840-1973||0|0|Found: via manual
NA|H. Esselstyn Lindley|Lindley, H. Esselstyn|||0|0|
NA|Voldemar Lindman|Lindman, Voldemar|||0|0|
NA|Volmar Lindman|Lindman, Volmar|||0|0|
Anna Robertson Brown Lindsay|Anna Robertson Brown Lindsay|Lindsay, Anna Robertson Brown, 1864-1948|1864-1948|1864-1948|1|1|Found: via dates
NA|B. Lindsay|Lindsay, B.|||0|0|
David Lindsay (novelist)|David Lindsay|Lindsay, David, 1876-1945|1876-1945|1876-1945|1|1|Found: via dates
NA|John S. Lindsay|Lindsay, John S.|||0|0|
NA|Maud Lindsay|Lindsay, Maud, 1874-1941||1874-1941|0|0|
Vachel Lindsay|Nicholas Vachel Lindsay|Lindsay, Nicholas Vachel|1879-1931||1|1|Found: via work_scan OpenL
Norman Lindsay|Norman Lindsay|Lindsay, Norman, 1879-1969|1879-1969|1879-1969|2|1|Found: via dates
NA|Thomas M. Lindsay|Lindsay, Thomas M.|||0|0|
Vachel Lindsay|Vachel Lindsay|Lindsay, Vachel, 1879-1931|1879-1931|1879-1931|5|1|Found: via dates
NA|William Lindsey|Lindsey, William|||0|0|
Cordwainer Smith|Paul Myron Anthony Linebarger|Linebarger, Paul Myron Anthony, 1913-1966|1913-1966|1913-1966|3|1|Found: via dates
Ling Mengchu|Mengchu Ling|Ling, Mengchu, 1580-1644|1580-1644|1580-1644|2|0|Found: via dates
NA|Charles Ramsdell Lingley|Lingley, Charles Ramsdell, 1877-1934||1877-1934|0|0|
Simon-Nicholas Henri Linguet|Simon Nicolas Henri Linguet|Linguet, Simon Nicolas Henri, 1736-1794|1736-1794|1736-1794|1|0|Found: via dates
NA|Lingyanqiaozi|Lingyanqiaozi|||0|0|
NA|Lin-le|Lin-le|||0|0|
William Alexander Linn|William Alexander Linn|Linn, William Alexander, 1846-1917|1846-1917|1846-1917|1|0|Found: via dates
Johannes Linnankoski|Johannes Linnankoski|Linnankoski, Johannes, 1869-1913|1869-1913|1869-1913|9|1|Found: via dates
Carl Linnaeus|Carl von Linné|Linné, Carl von, 1707-1778|1707-1778|1707-1778|6|1|Found: via dates
Linnean Society of London|Linnean Society of London|Linnean Society of London|||0|0|Found: via manual
NA|Herbert B. Linscott|Linscott, Mrs. Herbert B.|||0|0|
Eliza Lynn Linton|Elizabeth Lynn Linton|Linton, E. Lynn (Elizabeth Lynn), 1822-1898|1822-1898|1822-1898|5|1|Found: via dates
NA|Frederic Lockwood Lipman|Lipman, Frederick L. (Frederic Lockwood), 1866-||1866-|0|0|
Francis J. Lippitt|Francis James Lippitt|Lippitt, Francis J. (Francis James), 1812-1902|1812-1902|1812-1902|0|0|Found: via manual
NA|Julie Mathilde Lippmann|Lippmann, Julie Mathilde, 1864-1952||1864-1952|0|0|
Walter Lippmann|Walter Lippmann|Lippmann, Walter, 1889-1974|1889-1974|1889-1974|2|1|Found: via dates
Theodor Lipps|Theodor Lipps|Lipps, Theodor, 1851-1914|1851-1914|1851-1914|2|1|Found: via dates
NA|Alejandro Lipschütz|Lipschütz, Alejandro, 1883-1980||1883-1980|0|0|
NA|Lionel Lisle|Lisle, Lionel|||0|0|
NA|Prosper-Olivier Lissagary|Lissagary, Prosper-Olivier, 1838-1901||1838-1901|0|0|
NA|Alfred Listal|Listal, Alfred|||0|0|
Joseph Lister, 1st Baron Lister|Joseph Lister|Lister, Joseph, Baron, 1827-1912|1827-1912|1827-1912|1|1|Found: via dates
NA|E.J. Liston|Liston, E.J.|||0|0|
Franz Liszt|Franz Liszt|Liszt, Franz, 1811-1886|1811-1886|1811-1886|4|1|Found: via dates
NA|Frederick Litchfield|Litchfield, Frederick, 1850-1930||1850-1930|0|0|
Grace Denio Litchfield|Grace Denio Litchfield|Litchfield, Grace Denio, 1849-1944|1849-1944|1849-1944|1|1|Found: via dates
NA|Edwin Carlile Litsey|Litsey, Edwin Carlile, 1874-1970||1874-1970|0|0|
NA|Andrew George Little|Little, A. G. (Andrew George), 1863-1945||1863-1945|0|0|
NA|Andrew G. Little|Little, Andrew G.|||0|0|
Frances Little|Frances Little|Little, Frances, 1863-1941|1863-1941|1863-1941|5|1|Found: via dates
NA|Mary Wallace Bundy Little|Little, Mary Wallace Bundy, 1857-||1857-|0|0|
NA|Archibald Little|Little, Mrs. Archibald|||1|0|False Positive: Archibald Little
NA|Walter Poole Littlechild|Littlechild, Walter Poole|||0|0|
Émile Littré|Emile Littré|Littré, Emile, 1801-1881|1801-1881|1801-1881|1|1|Found: via dates
Liu An|An Liu|Liu, An, -122 BC|179-122|-122|0|0|Found: via manual
Liu E|E Liu|Liu, E, 1857-1909|1857-1909|1857-1909|0|0|
NA|Guang Wei Liu|Liu, Guang Wei|||0|0|
Liu Hui|Hui Liu|Liu, Hui, 3rd/4th cent.|||0|0|Found: via manual
Liu Ji (14th century)|Ji Liu|Liu, Ji, 1311-1375|1311-1375|1311-1375|1|0|Found: via dates
Liu Shao (Three Kingdoms)|Shao Liu|Liu, Shao, 3rd cent.||3rdcent.-|0|0|Found: via manual
NA|Su Liu|Liu, Su, active 742-755||742-755|0|0|
NA|Su Liu|Liu, Su, active 806-820||806-820|0|0|
Liu Xiang (scholar)|Xiang Liu|Liu, Xiang, 77? BC-6? BC|77-6|77-6|0|0|Found: via manual
Liu Xie|Xie Liu|Liu, Xie, 465?-522?||465-522|0|0|Found: via manual
Liu Xin|Xin Liu|Liu, Xin, -23|50-23|-23|0|0|Found: via manual
Liu Xu|Xu Liu|Liu, Xu, 887-946|888-847|887-946|0|0|Found: via manual
NA|Yiqing Liu|Liu, Yiqing, 403-444||403-444|0|0|
Liu Yong (Song dynasty)|Yong Liu|Liu, Yong, jin shi 1034|987-1053||0|0|Found: via manual
NA|Zhang Liu|Liu, Zhang|||0|0|
NA|Edward George Downing Liveing|Liveing, Edward G. D. (Edward George Downing), 1895-1963||1895-1963|0|0|
NA|Armstrong Livingston|Livingston, Armstrong, 1885-||1885-|0|0|
NA|Berkeley Livingston|Livingston, Berkeley|||0|0|
David Livingstone|David Livingstone|Livingstone, David, 1813-1873|1813-1873|1813-1873|4|1|Found: via dates
NA|William Pringle Livingstone|Livingstone, W. P. (William Pringle)|||0|0|
Livy|Livy|Livy|64-17||5|1|Found: via work_scan WP
NA|Reginaldo de Lizárraga|Lizárraga, Reginaldo de, 1545-1615||1545-1615|0|0|
NA|Eva Ljungberg|Ljungberg, Eva|||0|0|
Juan Antonio Llorente|Juan Antonio Llorente|Llorente, Juan Antonio, 1756-1823|1756-1823|1756-1823|1|0|Found: via dates
Alfred Henry Lloyd|Alfred H. Lloyd|Lloyd, Alfred H., 1864-1927|1864-1927|1864-1927|0|0|Found: via manual
